Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,AK,99501,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99502,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99503,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99504,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99505,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99506,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99507,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99508,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99509,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99510,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99511,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99513,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99514,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99515,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99516,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99517,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99518,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99519,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99520,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99521,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99522,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99523,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99524,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99529,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99530,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99540,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99545,,0,ALASKA,0,0,1,
US,AK,99546,,0,ADAK,0,0,1,
US,AK,99547,,0,ATKA,0,0,1,
US,AK,99548,,0,KODIAK ISLAND BOROUGH,0,0,1,
US,AK,99549,,0,PORT HEIDEN,0,0,1,
US,AK,99550,,0,KODIAK ISLAND BOROUGH,0,0,1,
US,AK,99551,,0,ALASKA,0,0,1,
US,AK,99552,,0,AKIAK,0,0,1,
US,AK,99553,,0,AKUTAN,0,0,1,
US,AK,99554,,0,ALAKANUK,0,0,1,
US,AK,99555,,0,ALEKNAGIK,0,0,1,
US,AK,99556,,0,KENAI PENINSULA,0,0,1,
US,AK,99557,,0,ANIAK,0,0,1,
US,AK,99558,,0,ANVIK,0,0,1,
US,AK,99559,,0,BETHEL,0,0,1,
US,AK,99561,,0,CHEFORNAK,0,0,1,
US,AK,99563,,0,CHEVAK,0,0,1,
US,AK,99564,,0,CHIGNIK,0,0,1,
US,AK,99565,,0,KENAI,0,0,1,
US,AK,99566,,0,ALASKA,0,0,1,
US,AK,99567,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99568,,0,KENAI PENINSULA,0,0,1,
US,AK,99569,,0,CLARKS POINT,0,0,1,
US,AK,99571,,0,COLD BAY,0,0,1,
US,AK,99572,,0,KENAI PENINSULA,0,0,1,
US,AK,99573,,0,ALASKA,0,0,1,
US,AK,99574,,0,CORDOVA,0,0,1,
US,AK,99575,,0,ALASKA,0,0,1,
US,AK,99576,,0,DILLINGHAM,0,0,1,
US,AK,99577,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99578,,0,EEK,0,0,1,
US,AK,99579,,0,EGEGIK,0,0,1,
US,AK,99580,,0,EKWOK,0,0,1,
US,AK,99581,,0,EMMONAK,0,0,1,
US,AK,99583,,0,FALSE PASS,0,0,1,
US,AK,99585,,0,MARSHALL,0,0,1,
US,AK,99586,,0,ALASKA,0,0,1,
US,AK,99587,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99588,,0,ALASKA,0,0,1,
US,AK,99589,,0,GOODNEWS BAY,0,0,1,
US,AK,99590,,0,GRAYLING,0,0,1,
US,AK,99591,,0,SAINT GEORGE,0,0,1,
US,AK,99599,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99602,,0,HOLY CROSS,0,0,1,
US,AK,99603,,0,HOMER,0,0,1,
US,AK,99604,,0,HOOPER BAY,0,0,1,
US,AK,99605,,0,KENAI PENINSULA,0,0,1,
US,AK,99606,,0,KENAI PENINSULA,0,0,1,
US,AK,99607,,0,UPPER KALSKAG,0,0,1,
US,AK,99608,,0,KODIAK ISLAND BOROUGH,0,0,1,
US,AK,99609,,0,ALASKA,0,0,1,
US,AK,99610,,0,KENAI PENINSULA,0,0,1,
US,AK,99611,,0,KENAI,0,0,1,
US,AK,99612,,0,KING COVE,0,0,1,
US,AK,99613,,0,BRISTOL BAY BOROUGH,0,0,1,
US,AK,99614,,0,ALASKA,0,0,1,
US,AK,99615,,0,KODIAK,0,0,1,
US,AK,99619,,0,KODIAK,0,0,1,
US,AK,99620,,0,KOTLIK,0,0,1,
US,AK,99621,,0,KWETHLUK,0,0,1,
US,AK,99622,,0,ALASKA,0,0,1,
US,AK,99623,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99624,,0,LARSEN BAY,0,0,1,
US,AK,99625,,0,LAKE PENINSULA BRG,0,0,1,
US,AK,99626,,0,LOWER KALSKAG,0,0,1,
US,AK,99627,,0,MCGRATH,0,0,1,
US,AK,99628,,0,MANOKOTAK,0,0,1,
US,AK,99629,,0,WASILLA,0,0,1,
US,AK,99630,,0,MEKORYUK,0,0,1,
US,AK,99631,,0,KENAI PENINSULA,0,0,1,
US,AK,99632,,0,MOUNTAIN VILLAGE,0,0,1,
US,AK,99633,,0,BRISTOL BAY BOROUGH,0,0,1,
US,AK,99634,,0,NAPAKIAK,0,0,1,
US,AK,99635,,0,KENAI PENINSULA,0,0,1,
US,AK,99636,,0,NEW STUYAHOK,0,0,1,
US,AK,99637,,0,TOKSOOK BAY,0,0,1,
US,AK,99638,,0,ALASKA,0,0,1,
US,AK,99639,,0,KENAI PENINSULA,0,0,1,
US,AK,99640,,0,LAKE PENINSULA BRG,0,0,1,
US,AK,99641,,0,NUNAPITCHUK,0,0,1,
US,AK,99643,,0,OLD HARBOR,0,0,1,
US,AK,99644,,0,OUZINKIE,0,0,1,
US,AK,99645,,0,PALMER,0,0,1,
US,AK,99647,,0,LAKE PENINSULA BRG,0,0,1,
US,AK,99648,,0,LAKE PENINSULA BRG,0,0,1,
US,AK,99649,,0,PILOT POINT,0,0,1,
US,AK,99650,,0,PILOT STATION,0,0,1,
US,AK,99651,,0,PLATINUM,0,0,1,
US,AK,99652,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99653,,0,LAKE PENINSULA BRG,0,0,1,
US,AK,99654,,0,WASILLA,0,0,1,
US,AK,99655,,0,QUINHAGAK,0,0,1,
US,AK,99656,,0,ALASKA,0,0,1,
US,AK,99657,,0,RUSSIAN MISSION,0,0,1,
US,AK,99658,,0,SAINT MARYS,0,0,1,
US,AK,99659,,0,SAINT MICHAEL,0,0,1,
US,AK,99660,,0,SAINT PAUL,0,0,1,
US,AK,99661,,0,SAND POINT,0,0,1,
US,AK,99662,,0,SCAMMON BAY,0,0,1,
US,AK,99663,,0,SELDOVIA,0,0,1,
US,AK,99664,,0,SEWARD,0,0,1,
US,AK,99665,,0,SHAGELUK,0,0,1,
US,AK,99666,,0,NUNAM IQUA,0,0,1,
US,AK,99667,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99668,,0,ALASKA,0,0,1,
US,AK,99669,,0,SOLDOTNA,0,0,1,
US,AK,99670,,0,BRISTOL BAY BOROUGH,0,0,1,
US,AK,99671,,0,STEBBINS,0,0,1,
US,AK,99672,,0,KENAI PENINSULA,0,0,1,
US,AK,99674,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99675,,0,ALASKA,0,0,1,
US,AK,99676,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99677,,0,ALASKA,0,0,1,
US,AK,99678,,0,TOGIAK,0,0,1,
US,AK,99679,,0,ALASKA,0,0,1,
US,AK,99680,,0,ALASKA,0,0,1,
US,AK,99681,,0,ALASKA,0,0,1,
US,AK,99682,,0,KENAI PENINSULA,0,0,1,
US,AK,99683,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99684,,0,UNALAKLEET,0,0,1,
US,AK,99685,,0,UNALASKA,0,0,1,
US,AK,99686,,0,VALDEZ,0,0,1,
US,AK,99687,,0,WASILLA,0,0,1,
US,AK,99688,,0,MATANUSKA-SUSITNA BRG,0,0,1,
US,AK,99689,,0,YAKUTAT,0,0,1,
US,AK,99690,,0,NIGHTMUTE,0,0,1,
US,AK,99691,,0,NIKOLAI,0,0,1,
US,AK,99692,,0,UNALASKA,0,0,1,
US,AK,99693,,0,WHITTIER,0,0,1,
US,AK,99694,,0,HOUSTON,0,0,1,
US,AK,99695,,0,ANCHORAGE BOROUGH,0,0,1,
US,AK,99697,,0,KODIAK,0,0,1,
US,AK,99701,,0,FORT WAINWRIGHT,0,0,1,
US,AK,99702,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99703,,0,FORT WAINWRIGHT,0,0,1,
US,AK,99704,,0,CLEAR AIR FORCE BASE,0,0,1,
US,AK,99705,,0,NORTH POLE,0,0,1,
US,AK,99706,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99707,,0,FAIRBANKS,0,0,1,
US,AK,99708,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99709,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99710,,0,FAIRBANKS,0,0,1,
US,AK,99711,,0,FAIRBANKS,0,0,1,
US,AK,99712,,0,FAIRBANKS,0,0,1,
US,AK,99714,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99716,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99720,,0,ALLAKAKET,0,0,1,
US,AK,99721,,0,ANAKTUVUK PASS,0,0,1,
US,AK,99722,,0,ALASKA,0,0,1,
US,AK,99723,,0,UTQIAGVIK,0,0,1,
US,AK,99724,,0,ALASKA,0,0,1,
US,AK,99725,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99726,,0,BETTLES,0,0,1,
US,AK,99727,,0,BUCKLAND,0,0,1,
US,AK,99729,,0,DENALI BOROUGH,0,0,1,
US,AK,99730,,0,ALASKA,0,0,1,
US,AK,99731,,0,ALASKA,0,0,1,
US,AK,99732,,0,ALASKA,0,0,1,
US,AK,99733,,0,ALASKA,0,0,1,
US,AK,99734,,0,NORTH SLOPE BOROUGH,0,0,1,
US,AK,99736,,0,DEERING,0,0,1,
US,AK,99737,,0,DELTA JUNCTION,0,0,1,
US,AK,99738,,0,EAGLE,0,0,1,
US,AK,99739,,0,ELIM,0,0,1,
US,AK,99740,,0,FORT YUKON,0,0,1,
US,AK,99741,,0,GALENA,0,0,1,
US,AK,99742,,0,GAMBELL,0,0,1,
US,AK,99743,,0,DENALI BOROUGH,0,0,1,
US,AK,99744,,0,ANDERSON,0,0,1,
US,AK,99745,,0,HUGHES,0,0,1,
US,AK,99746,,0,HUSLIA,0,0,1,
US,AK,99747,,0,KAKTOVIK,0,0,1,
US,AK,99748,,0,KALTAG,0,0,1,
US,AK,99749,,0,KIANA,0,0,1,
US,AK,99750,,0,KIVALINA,0,0,1,
US,AK,99751,,0,KOBUK,0,0,1,
US,AK,99752,,0,KOTZEBUE,0,0,1,
US,AK,99753,,0,KOYUK,0,0,1,
US,AK,99754,,0,KOYUKUK,0,0,1,
US,AK,99755,,0,DENALI BOROUGH,0,0,1,
US,AK,99756,,0,ALASKA,0,0,1,
US,AK,99757,,0,ALASKA,0,0,1,
US,AK,99758,,0,ALASKA,0,0,1,
US,AK,99759,,0,NORTH SLOPE BOROUGH,0,0,1,
US,AK,99760,,0,NENANA,0,0,1,
US,AK,99761,,0,NORTHWEST ARCTIC BRG,0,0,1,
US,AK,99762,,0,NOME,0,0,1,
US,AK,99763,,0,NOORVIK,0,0,1,
US,AK,99764,,0,ALASKA,0,0,1,
US,AK,99765,,0,NULATO,0,0,1,
US,AK,99766,,0,POINT HOPE,0,0,1,
US,AK,99767,,0,ALASKA,0,0,1,
US,AK,99768,,0,RUBY,0,0,1,
US,AK,99769,,0,SAVOONGA,0,0,1,
US,AK,99770,,0,SELAWIK,0,0,1,
US,AK,99771,,0,SHAKTOOLIK,0,0,1,
US,AK,99772,,0,SHISHMAREF,0,0,1,
US,AK,99773,,0,SHUNGNAK,0,0,1,
US,AK,99774,,0,ALASKA,0,0,1,
US,AK,99775,,0,FAIRBANKS N STAR BRG,0,0,1,
US,AK,99776,,0,ALASKA,0,0,1,
US,AK,99777,,0,TANANA,0,0,1,
US,AK,99778,,0,TELLER,0,0,1,
US,AK,99780,,0,ALASKA,0,0,1,
US,AK,99781,,0,ALASKA,0,0,1,
US,AK,99782,,0,WAINWRIGHT,0,0,1,
US,AK,99783,,0,WALES,0,0,1,
US,AK,99784,,0,WHITE MOUNTAIN,0,0,1,
US,AK,99785,,0,BREVIG MISSION,0,0,1,
US,AK,99786,,0,AMBLER,0,0,1,
US,AK,99788,,0,ALASKA,0,0,1,
US,AK,99789,,0,NUIQSUT,0,0,1,
US,AK,99790,,0,FAIRBANKS,0,0,1,
US,AK,99791,,0,ATQASUK,0,0,1,
US,AK,99801,,0,JUNEAU,0,0,1,
US,AK,99802,,0,JUNEAU,0,0,1,
US,AK,99803,,0,JUNEAU,0,0,1,
US,AK,99811,,0,JUNEAU,0,0,1,
US,AK,99812,,0,JUNEAU,0,0,1,
US,AK,99820,,0,ANGOON,0,0,1,
US,AK,99821,,0,JUNEAU,0,0,1,
US,AK,99824,,0,JUNEAU,0,0,1,
US,AK,99825,,0,ALASKA,0,0,1,
US,AK,99826,,0,GUSTAVUS,0,0,1,
US,AK,99827,,0,HAINES,0,0,1,
US,AK,99829,,0,HOONAH,0,0,1,
US,AK,99830,,0,KAKE,0,0,1,
US,AK,99832,,0,PELICAN,0,0,1,
US,AK,99833,,0,PETERSBURG BOROUGH,0,0,1,
US,AK,99835,,0,SITKA,0,0,1,
US,AK,99836,,0,PORT ALEXANDER,0,0,1,
US,AK,99840,,0,SKAGWAY,0,0,1,
US,AK,99841,,0,TENAKEE SPRINGS,0,0,1,
US,AK,99850,,0,JUNEAU,0,0,1,
US,AK,99901,,0,KETCHIKAN,0,0,1,
US,AK,99903,,0,WRANGELL,0,0,1,
US,AK,99918,,0,COFFMAN COVE,0,0,1,
US,AK,99919,,0,THORNE BAY,0,0,1,
US,AK,99921,,0,CRAIG,0,0,1,
US,AK,99922,,0,HYDABURG,0,0,1,
US,AK,99923,,0,ALASKA,0,0,1,
US,AK,99925,,0,KLAWOCK,0,0,1,
US,AK,99926,,0,ALASKA,0,0,1,
US,AK,99927,,0,ALASKA,0,0,1,
US,AK,99928,,0,KETCHIKAN GATEWAY,0,0,1,
US,AK,99929,,0,WRANGELL,0,0,1,
US,AK,99950,,0,ALASKA,0,0,1,
US,AL,35004,,4,LEEDS,0,0,1,
US,AL,35005,,4,ADAMSVILLE,0,0,1,
US,AL,35006,,4,TUSCALOOSA,0,0,1,
US,AL,35007,,4,ALABASTER,0,0,1,
US,AL,35010,,4,ALEXANDER CITY,0,0,1,
US,AL,35011,,4,ALEXANDER CITY,0,0,1,
US,AL,35013,,4,ALLGOOD,0,0,1,
US,AL,35014,,4,SYLACAUGA,0,0,1,
US,AL,35015,,4,IRONDALE,0,0,1,
US,AL,35016,,4,ARAB,0,0,1,
US,AL,35019,,4,CULLMAN,0,0,1,
US,AL,35020,,4,BESSEMER,0,0,1,
US,AL,35021,,4,BESSEMER,0,0,1,
US,AL,35022,,4,HELENA,0,0,1,
US,AL,35023,,4,BESSEMER,0,0,1,
US,AL,35031,,4,BLOUNTSVILLE,0,0,1,
US,AL,35032,,4,BON AIR,0,0,1,
US,AL,35033,,4,CULLMAN,0,0,1,
US,AL,35034,,4,BRENT,0,0,1,
US,AL,35035,,4,BIBB,0,0,1,
US,AL,35036,,4,BROOKSIDE,0,0,1,
US,AL,35038,,4,WALKER,0,0,1,
US,AL,35040,,4,CALERA,0,0,1,
US,AL,35042,,4,BRENT,0,0,1,
US,AL,35043,,4,CHELSEA,0,0,1,
US,AL,35044,,4,CHILDERSBURG,0,0,1,
US,AL,35045,,4,CLANTON,0,0,1,
US,AL,35046,,4,CLANTON,0,0,1,
US,AL,35048,,4,CLAY,0,0,1,
US,AL,35049,,4,CLEVELAND,0,0,1,
US,AL,35051,,4,CHELSEA,0,0,1,
US,AL,35052,,4,SAINT CLAIR CO 7059,0,0,1,
US,AL,35053,,4,CULLMAN,0,0,1,
US,AL,35054,,4,SAINT CLAIR CL PELL CITY 7759,0,0,1,
US,AL,35055,,4,GOOD HOPE,0,0,1,
US,AL,35056,,4,CULLMAN,0,0,1,
US,AL,35057,,4,GOOD HOPE,0,0,1,
US,AL,35058,,4,CULLMAN,0,0,1,
US,AL,35060,,4,ADAMSVILLE,0,0,1,
US,AL,35061,,4,BESSEMER,0,0,1,
US,AL,35062,,4,SUMITON,0,0,1,
US,AL,35063,,4,SUMITON UN,0,0,1,
US,AL,35064,,4,BIRMINGHAM,0,0,1,
US,AL,35068,,4,BIRMINGHAM,0,0,1,
US,AL,35070,,4,GARDEN CITY,0,0,1,
US,AL,35071,,4,FULTONDALE,0,0,1,
US,AL,35072,,4,GOODWATER,0,0,1,
US,AL,35073,,4,CARDIFF,0,0,1,
US,AL,35074,,4,WOODSTOCK (NORTH BIBB) PJ,0,0,1,
US,AL,35077,,4,GARDEN CITY,0,0,1,
US,AL,35078,,4,WESTOVER,0,0,1,
US,AL,35079,,4,HAYDEN,0,0,1,
US,AL,35080,,4,ALABASTER,0,0,1,
US,AL,35082,,4,SYLACAUGA,0,0,1,
US,AL,35083,,4,CULLMAN,0,0,1,
US,AL,35085,,4,JEMISON,0,0,1,
US,AL,35087,,4,ARAB PJ,0,0,1,
US,AL,35089,,4,ALEXANDER CITY,0,0,1,
US,AL,35091,,4,KIMBERLY,0,0,1,
US,AL,35094,,4,LEEDS,0,0,1,
US,AL,35096,,4,LINCOLN,0,0,1,
US,AL,35097,,4,LOCUST FORK,0,0,1,
US,AL,35098,,4,CULLMAN,0,0,1,
US,AL,35111,,4,WOODSTOCK,0,0,1,
US,AL,35112,,4,MARGARET,0,0,1,
US,AL,35114,,4,ALABASTER,0,0,1,
US,AL,35115,,4,CALERA PJ,0,0,1,
US,AL,35116,,4,FULTONDALE,0,0,1,
US,AL,35117,,4,BIRMINGHAM,0,0,1,
US,AL,35118,,4,BIRMINGHAM,0,0,1,
US,AL,35119,,4,GARDENDALE,0,0,1,
US,AL,35120,,4,ARGO,0,0,1,
US,AL,35121,,4,ALTOONA,0,0,1,
US,AL,35123,,4,PINSON,0,0,1,
US,AL,35124,,4,ALABASTER,0,0,1,
US,AL,35125,,4,SAINT CLAIR CL PELL CITY 7759,0,0,1,
US,AL,35126,,4,PINSON,0,0,1,
US,AL,35127,,4,BIRMINGHAM,0,0,1,
US,AL,35128,,4,SAINT CLAIR CL PELL CITY 7759,0,0,1,
US,AL,35130,,4,BIRMINGHAM,0,0,1,
US,AL,35131,,4,RAGLAND,0,0,1,
US,AL,35133,,4,LOCUST FORK,0,0,1,
US,AL,35135,,4,RIVERSIDE,0,0,1,
US,AL,35136,,4,ROCKFORD,0,0,1,
US,AL,35137,,4,CALERA PJ,0,0,1,
US,AL,35139,,4,ADAMSVILLE PJ,0,0,1,
US,AL,35142,,4,HOOVER PJ,0,0,1,
US,AL,35143,,4,CHILTON,0,0,1,
US,AL,35144,,4,ALABASTER,0,0,1,
US,AL,35146,,4,ARGO,0,0,1,
US,AL,35147,,4,CHELSEA,0,0,1,
US,AL,35148,,4,SUMITON,0,0,1,
US,AL,35149,,4,TALLADEGA,0,0,1,
US,AL,35150,,4,SYLACAUGA,0,0,1,
US,AL,35151,,4,SYLACAUGA,0,0,1,
US,AL,35160,,4,LINCOLN,0,0,1,
US,AL,35161,,4,TALLADEGA,0,0,1,
US,AL,35171,,4,JEMISON,0,0,1,
US,AL,35172,,4,BLOUNT,0,0,1,
US,AL,35173,,4,ARGO,0,0,1,
US,AL,35175,,4,MARSHALL,0,0,1,
US,AL,35176,,4,SHELBY,0,0,1,
US,AL,35178,,4,VINCENT,0,0,1,
US,AL,35179,,4,CULLMAN,0,0,1,
US,AL,35180,,4,KIMBERLY,0,0,1,
US,AL,35181,,4,JEFFERSON CO SD,0,0,1,
US,AL,35182,,4,SAINT CLAIR CO 7059,0,0,1,
US,AL,35183,,4,COOSA,0,0,1,
US,AL,35184,,4,WEST BLOCTON,0,0,1,
US,AL,35185,,4,WESTOVER,0,0,1,
US,AL,35186,,4,CHELSEA,0,0,1,
US,AL,35187,,4,WILTON,0,0,1,
US,AL,35188,,4,VANCE,0,0,1,
US,AL,35201,,4,BIRMINGHAM,0,0,1,
US,AL,35202,,4,BIRMINGHAM,0,0,1,
US,AL,35203,,4,BIRMINGHAM,0,0,1,
US,AL,35204,,4,BIRMINGHAM,0,0,1,
US,AL,35205,,4,BIRMINGHAM,0,0,1,
US,AL,35206,,4,BIRMINGHAM,0,0,1,
US,AL,35207,,4,BIRMINGHAM,0,0,1,
US,AL,35208,,4,BIRMINGHAM,0,0,1,
US,AL,35209,,4,BIRMINGHAM,0,0,1,
US,AL,35210,,4,BIRMINGHAM,0,0,1,
US,AL,35211,,4,BIRMINGHAM,0,0,1,
US,AL,35212,,4,BIRMINGHAM,0,0,1,
US,AL,35213,,4,BIRMINGHAM,0,0,1,
US,AL,35214,,4,ADAMSVILLE,0,0,1,
US,AL,35215,,4,PINSON,0,0,1,
US,AL,35216,,4,HOMEWOOD,0,0,1,
US,AL,35217,,4,BIRMINGHAM,0,0,1,
US,AL,35218,,4,BIRMINGHAM,0,0,1,
US,AL,35219,,4,HOMEWOOD,0,0,1,
US,AL,35220,,4,CENTER POINT,0,0,1,
US,AL,35221,,4,BIRMINGHAM,0,0,1,
US,AL,35222,,4,BIRMINGHAM,0,0,1,
US,AL,35223,,4,BIRMINGHAM,0,0,1,
US,AL,35224,,4,ADAMSVILLE,0,0,1,
US,AL,35226,,4,BIRMINGHAM,0,0,1,
US,AL,35228,,4,BESSEMER,0,0,1,
US,AL,35229,,4,HOMEWOOD,0,0,1,
US,AL,35231,,4,JEFFERSON CO SD,0,0,1,
US,AL,35232,,4,BIRMINGHAM,0,0,1,
US,AL,35233,,4,BIRMINGHAM,0,0,1,
US,AL,35234,,4,BIRMINGHAM,0,0,1,
US,AL,35235,,4,BIRMINGHAM,0,0,1,
US,AL,35236,,4,HOOVER,0,0,1,
US,AL,35237,,4,BIRMINGHAM,0,0,1,
US,AL,35238,,4,SHELBY,0,0,1,
US,AL,35242,,4,BIRMINGHAM,0,0,1,
US,AL,35243,,4,BIRMINGHAM,0,0,1,
US,AL,35244,,4,BESSEMER,0,0,1,
US,AL,35246,,4,BIRMINGHAM,0,0,1,
US,AL,35249,,4,BIRMINGHAM,0,0,1,
US,AL,35253,,4,MOUNTAIN BROOK,0,0,1,
US,AL,35254,,4,BIRMINGHAM,0,0,1,
US,AL,35255,,4,BIRMINGHAM,0,0,1,
US,AL,35259,,4,HOMEWOOD,0,0,1,
US,AL,35260,,4,HOOVER,0,0,1,
US,AL,35261,,4,BIRMINGHAM,0,0,1,
US,AL,35266,,4,VESTAVIA HILLS,0,0,1,
US,AL,35270,,4,BIRMINGHAM,0,0,1,
US,AL,35282,,4,BIRMINGHAM,0,0,1,
US,AL,35283,,4,BIRMINGHAM,0,0,1,
US,AL,35285,,4,BIRMINGHAM,0,0,1,
US,AL,35287,,4,BIRMINGHAM,0,0,1,
US,AL,35288,,4,BIRMINGHAM,0,0,1,
US,AL,35290,,4,BIRMINGHAM,0,0,1,
US,AL,35291,,4,BIRMINGHAM,0,0,1,
US,AL,35292,,4,BIRMINGHAM,0,0,1,
US,AL,35293,,4,HOMEWOOD,0,0,1,
US,AL,35294,,4,BIRMINGHAM,0,0,1,
US,AL,35295,,4,BIRMINGHAM,0,0,1,
US,AL,35296,,4,BIRMINGHAM,0,0,1,
US,AL,35297,,4,BIRMINGHAM,0,0,1,
US,AL,35298,,4,BIRMINGHAM,0,0,1,
US,AL,35401,,4,NORTHPORT,0,0,1,
US,AL,35402,,4,TUSCALOOSA,0,0,1,
US,AL,35403,,4,TUSCALOOSA,0,0,1,
US,AL,35404,,4,TUSCALOOSA,0,0,1,
US,AL,35405,,4,TUSCALOOSA,0,0,1,
US,AL,35406,,4,NORTHPORT,0,0,1,
US,AL,35407,,4,TUSCALOOSA,0,0,1,
US,AL,35440,,4,TUSCALOOSA,0,0,1,
US,AL,35441,,4,AKRON,0,0,1,
US,AL,35442,,4,ALICEVILLE,0,0,1,
US,AL,35443,,4,EUTAW,0,0,1,
US,AL,35444,,4,BROOKWOOD,0,0,1,
US,AL,35446,,4,TUSCALOOSA,0,0,1,
US,AL,35447,,4,PICKENSVILLE,0,0,1,
US,AL,35448,,4,GREENE,0,0,1,
US,AL,35449,,4,COALING,0,0,1,
US,AL,35452,,4,NORTHPORT,0,0,1,
US,AL,35453,,4,COALING,0,0,1,
US,AL,35456,,4,TUSCALOOSA PJ,0,0,1,
US,AL,35457,,4,TUSCALOOSA,0,0,1,
US,AL,35458,,4,TUSCALOOSA,0,0,1,
US,AL,35459,,4,EMELLE,0,0,1,
US,AL,35460,,4,EPES,0,0,1,
US,AL,35461,,4,ETHELSVILLE,0,0,1,
US,AL,35462,,4,EUTAW,0,0,1,
US,AL,35463,,4,TUSCALOOSA PJ,0,0,1,
US,AL,35464,,4,GAINESVILLE,0,0,1,
US,AL,35466,,4,GORDO,0,0,1,
US,AL,35469,,4,TUSCALOOSA,0,0,1,
US,AL,35470,,4,LIVINGSTON,0,0,1,
US,AL,35471,,4,PICKENS,0,0,1,
US,AL,35473,,4,NORTHPORT,0,0,1,
US,AL,35474,,4,MOUNDVILLE,0,0,1,
US,AL,35475,,4,NORTHPORT,0,0,1,
US,AL,35476,,4,NORTHPORT,0,0,1,
US,AL,35477,,4,SUMTER,0,0,1,
US,AL,35478,,4,TUSCALOOSA PJ,0,0,1,
US,AL,35480,,4,TUSCALOOSA,0,0,1,
US,AL,35481,,4,REFORM,0,0,1,
US,AL,35482,,4,TUSCALOOSA,0,0,1,
US,AL,35486,,4,TUSCALOOSA,0,0,1,
US,AL,35487,,4,TUSCALOOSA,0,0,1,
US,AL,35490,,4,BROOKWOOD,0,0,1,
US,AL,35491,,4,GREENE,0,0,1,
US,AL,35501,,4,JASPER,0,0,1,
US,AL,35502,,4,JASPER,0,0,1,
US,AL,35503,,4,JASPER,0,0,1,
US,AL,35504,,4,JASPER,0,0,1,
US,AL,35540,,4,ADDISON,0,0,1,
US,AL,35541,,4,CULLMAN,0,0,1,
US,AL,35542,,4,BERRY PJ,0,0,1,
US,AL,35543,,4,BEAR CREEK,0,0,1,
US,AL,35544,,4,BEAVERTON,0,0,1,
US,AL,35545,,4,BELK,0,0,1,
US,AL,35546,,4,TUSCALOOSA,0,0,1,
US,AL,35548,,4,BRILLIANT,0,0,1,
US,AL,35549,,4,CARBON HILL,0,0,1,
US,AL,35550,,4,CORDOVA,0,0,1,
US,AL,35551,,4,HALEYVILLE PJ,0,0,1,
US,AL,35552,,4,DETROIT,0,0,1,
US,AL,35553,,4,DOUBLE SPRINGS,0,0,1,
US,AL,35554,,4,ELDRIDGE,0,0,1,
US,AL,35555,,4,FAYETTE,0,0,1,
US,AL,35559,,4,GLEN ALLEN,0,0,1,
US,AL,35560,,4,WALKER,0,0,1,
US,AL,35563,,4,WINFIELD,0,0,1,
US,AL,35564,,4,HACKLEBURG,0,0,1,
US,AL,35565,,4,HALEYVILLE,0,0,1,
